Electrode_ID,Neuron_ID,Spike_Frame,Spike_Time_Seconds
Ch30,Ch30_U2,3224040,80.601
Ch16,Ch16_U2,3224047,80.601175
Ch26,Ch26_U2,3224052,80.6013
Ch0,Ch0_U1,3224057,80.601425
Ch0,Ch0_U1,3224072,80.6018
Ch51,Ch51_U1,3224076,80.6019
Ch54,Ch54_U2,3224116,80.6029
Ch54,Ch54_U2,3224210,80.60525
Ch30,Ch30_U2,3224217,80.605425
Ch35,Ch35_U1,3224219,80.605475
Ch8,Ch8_U2,3224254,80.60635
Ch26,Ch26_U4,3224256,80.6064
Ch30,Ch30_U1,3224361,80.609025
Ch21,Ch21_U2,3224416,80.6104
Ch35,Ch35_U1,3224416,80.6104
Ch30,Ch30_U2,3224480,80.612
Ch31,Ch31_U1,3224485,80.612125
Ch0,Ch0_U1,3224488,80.6122
Ch30,Ch30_U2,3224656,80.6164
Ch51,Ch51_U1,3224673,80.616825
Ch26,Ch26_U3,3224685,80.617125
Ch0,Ch0_U1,3224731,80.618275
Ch51,Ch51_U1,3224808,80.6202
Ch26,Ch26_U4,3224838,80.62095
Ch51,Ch51_U1,3224856,80.6214
Ch30,Ch30_U1,3224879,80.621975
Ch54,Ch54_U2,3224905,80.622625
Ch0,Ch0_U1,3224930,80.62325
Ch54,Ch54_U3,3225077,80.626925
Ch0,Ch0_U1,3225162,80.62905
Ch51,Ch51_U1,3225331,80.633275
Ch22,Ch22_U2,3225387,80.634675
Ch30,Ch30_U1,3225457,80.636425
Ch8,Ch8_U2,3225474,80.63685
Ch30,Ch30_U1,3225566,80.63915
Ch26,Ch26_U2,3225579,80.639475
Ch54,Ch54_U3,3225616,80.6404
Ch51,Ch51_U1,3225971,80.649275
Ch30,Ch30_U1,3226056,80.6514
Ch26,Ch26_U4,3226064,80.6516
Ch54,Ch54_U3,3226096,80.6524
Ch30,Ch30_U1,3226334,80.65835
Ch54,Ch54_U2,3226371,80.659275
Ch30,Ch30_U2,3226701,80.667525
Ch26,Ch26_U4,3226751,80.668775
Ch54,Ch54_U2,3226762,80.66905
Ch54,Ch54_U3,3226979,80.674475
Ch30,Ch30_U2,3227161,80.679025
Ch54,Ch54_U2,3227194,80.67985
Ch54,Ch54_U3,3227746,80.69365
Ch30,Ch30_U1,3227770,80.69425
Ch26,Ch26_U4,3227802,80.69505
Ch30,Ch30_U1,3228185,80.704625
Ch26,Ch26_U2,3228191,80.704775
Ch54,Ch54_U3,3228533,80.713325
Ch30,Ch30_U2,3228612,80.7153
Ch52,Ch52_U2,3229164,80.7291
Ch54,Ch54_U3,3229321,80.733025
Ch26,Ch26_U4,3229386,80.73465
Ch30,Ch30_U1,3229543,80.738575
Ch30,Ch30_U2,3229851,80.746275
Ch54,Ch54_U3,3229908,80.7477
Ch26,Ch26_U2,3229998,80.74995
Ch54,Ch54_U2,3230453,80.761325
Ch26,Ch26_U2,3230899,80.772475
Ch54,Ch54_U3,3231020,80.7755
Ch26,Ch26_U3,3231599,80.789975
Ch54,Ch54_U3,3231680,80.792
Ch20,Ch20_U1,3287921,82.198025
Ch18,Ch18_U1,3288287,82.207175
Ch19,Ch19_U4,3288289,82.207225
Ch8,Ch8_U2,3288306,82.20765
Ch6,Ch6_U2,3288322,82.20805
Ch26,Ch26_U3,3288327,82.208175
Ch0,Ch0_U1,3288333,82.208325
Ch32,Ch32_U3,3288338,82.20845
Ch31,Ch31_U1,3288347,82.208675
Ch26,Ch26_U2,3288351,82.208775
Ch0,Ch0_U1,3288356,82.2089
Ch8,Ch8_U2,3288360,82.209
Ch6,Ch6_U2,3288362,82.20905
Ch13,Ch13_U1,3288364,82.2091
Ch12,Ch12_U1,3288366,82.20915
Ch20,Ch20_U3,3288366,82.20915
Ch34,Ch34_U1,3288370,82.20925
Ch8,Ch8_U2,3288372,82.2093
Ch20,Ch20_U4,3288380,82.2095
Ch32,Ch32_U1,3288382,82.20955
Ch8,Ch8_U2,3288384,82.2096
Ch29,Ch29_U3,3288386,82.20965
Ch3,Ch3_U1,3288387,82.209675
Ch0,Ch0_U1,3288389,82.209725
Ch51,Ch51_U1,3288391,82.209775
Ch6,Ch6_U2,3288392,82.2098
Ch12,Ch12_U1,3288393,82.209825
Ch53,Ch53_U1,3288394,82.20985
Ch0,Ch0_U1,3288403,82.210075
Ch8,Ch8_U1,3288404,82.2101
Ch38,Ch38_U1,3288404,82.2101
Ch52,Ch52_U1,3288410,82.21025
Ch30,Ch30_U1,3288414,82.21035
Ch7,Ch7_U1,3288415,82.210375
Ch8,Ch8_U2,3288420,82.2105
Ch20,Ch20_U4,3288429,82.210725
Ch54,Ch54_U3,3288435,82.210875
Ch4,Ch4_U1,3288435,82.210875
Ch19,Ch19_U4,3288440,82.211
Ch37,Ch37_U1,3288444,82.2111
Ch0,Ch0_U1,3288451,82.211275
Ch52,Ch52_U5,3288452,82.2113
Ch47,Ch47_U1,3288469,82.211725
Ch52,Ch52_U2,3288482,82.21205
Ch44,Ch44_U1,3288483,82.212075
Ch37,Ch37_U1,3288489,82.212225
Ch31,Ch31_U2,3288490,82.21225
Ch30,Ch30_U2,3288491,82.212275
Ch0,Ch0_U1,3288494,82.21235
Ch12,Ch12_U1,3288502,82.21255
Ch54,Ch54_U1,3288506,82.21265
Ch0,Ch0_U1,3288509,82.212725
Ch8,Ch8_U2,3288517,82.212925
Ch6,Ch6_U2,3288525,82.213125
Ch51,Ch51_U1,3288527,82.213175
Ch12,Ch12_U1,3288537,82.213425
Ch0,Ch0_U1,3288542,82.21355
Ch8,Ch8_U1,3288545,82.213625
Ch20,Ch20_U4,3288550,82.21375
Ch30,Ch30_U2,3288558,82.21395
Ch38,Ch38_U2,3288560,82.214
Ch31,Ch31_U1,3288564,82.2141
Ch0,Ch0_U1,3288587,82.214675
Ch54,Ch54_U3,3288593,82.214825
Ch21,Ch21_U1,3288605,82.215125
Ch19,Ch19_U4,3288609,82.215225
Ch36,Ch36_U2,3288609,82.215225
Ch30,Ch30_U1,3288624,82.2156
Ch51,Ch51_U1,3288625,82.215625
Ch16,Ch16_U1,3288627,82.215675
Ch47,Ch47_U2,3288639,82.215975
Ch17,Ch17_U1,3288651,82.216275
Ch52,Ch52_U6,3288653,82.216325
Ch0,Ch0_U1,3288661,82.216525
Ch6,Ch6_U2,3288673,82.216825
Ch35,Ch35_U1,3288674,82.21685
Ch55,Ch55_U1,3288678,82.21695
Ch52,Ch52_U6,3288682,82.21705
Ch37,Ch37_U1,3288686,82.21715
Ch51,Ch51_U1,3288688,82.2172
Ch6,Ch6_U2,3288693,82.217325
Ch29,Ch29_U2,3288693,82.217325
Ch26,Ch26_U1,3288694,82.21735
Ch0,Ch0_U1,3288695,82.217375
Ch30,Ch30_U2,3288707,82.217675
Ch21,Ch21_U2,3288716,82.2179
Ch51,Ch51_U1,3288717,82.217925
Ch51,Ch51_U1,3288728,82.2182
Ch51,Ch51_U1,3288744,82.2186
Ch54,Ch54_U3,3288775,82.219375
Ch36,Ch36_U2,3288804,82.2201
Ch51,Ch51_U1,3288807,82.220175
Ch51,Ch51_U1,3288840,82.221
Ch36,Ch36_U2,3288848,82.2212
Ch36,Ch36_U2,3288863,82.221575
Ch36,Ch36_U2,3288875,82.221875
Ch51,Ch51_U1,3288897,82.222425
Ch36,Ch36_U1,3288909,82.222725
Ch51,Ch51_U1,3288928,82.2232
Ch36,Ch36_U2,3288981,82.224525
Ch51,Ch51_U1,3288993,82.224825
Ch35,Ch35_U1,3289001,82.225025
Ch36,Ch36_U4,3289036,82.2259
Ch36,Ch36_U1,3289050,82.22625
Ch0,Ch0_U1,3289062,82.22655
Ch30,Ch30_U1,3289071,82.226775
Ch36,Ch36_U2,3289174,82.22935
Ch30,Ch30_U1,3289177,82.229425
Ch0,Ch0_U1,3289194,82.22985
Ch30,Ch30_U2,3289295,82.232375
Ch31,Ch31_U1,3289301,82.232525
Ch36,Ch36_U2,3289340,82.2335
Ch30,Ch30_U1,3289605,82.240125
Ch21,Ch21_U2,3289611,82.240275
Ch36,Ch36_U4,3289614,82.24035
Ch26,Ch26_U4,3289652,82.2413
Ch8,Ch8_U1,3289668,82.2417
Ch0,Ch0_U1,3289689,82.242225
Ch30,Ch30_U4,3289787,82.244675
Ch26,Ch26_U2,3289806,82.24515
Ch0,Ch0_U1,3289868,82.2467
Ch52,Ch52_U6,3289868,82.2467
Ch30,Ch30_U1,3289869,82.246725
Ch54,Ch54_U3,3289869,82.246725
Ch54,Ch54_U3,3289982,82.24955
Ch21,Ch21_U2,3289991,82.249775
Ch51,Ch51_U1,3290000,82.25
Ch30,Ch30_U1,3290025,82.250625
Ch30,Ch30_U2,3290036,82.2509
Ch0,Ch0_U1,3290049,82.251225
Ch44,Ch44_U1,3290206,82.25515
Ch54,Ch54_U3,3290217,82.255425
Ch22,Ch22_U1,3290221,82.255525
Ch26,Ch26_U4,3290231,82.255775
Ch54,Ch54_U2,3290231,82.255775
Ch36,Ch36_U2,3290237,82.255925
Ch0,Ch0_U1,3290238,82.25595
Ch0,Ch0_U1,3290252,82.2563
Ch54,Ch54_U2,3290407,82.260175
Ch21,Ch21_U2,3290441,82.261025
Ch16,Ch16_U1,3290442,82.26105
Ch26,Ch26_U2,3290443,82.261075
Ch30,Ch30_U1,3290443,82.261075
Ch54,Ch54_U2,3290522,82.26305
Ch36,Ch36_U1,3290622,82.26555
Ch54,Ch54_U3,3290646,82.26615
Ch0,Ch0_U1,3290654,82.26635
Ch30,Ch30_U2,3290842,82.27105
Ch36,Ch36_U2,3290866,82.27165
Ch30,Ch30_U1,3290979,82.274475
Ch51,Ch51_U1,3291043,82.276075
Ch54,Ch54_U3,3291093,82.277325
Ch21,Ch21_U2,3291109,82.277725
Ch26,Ch26_U4,3291109,82.277725
Ch30,Ch30_U2,3291119,82.277975
Ch0,Ch0_U1,3291139,82.278475
Ch54,Ch54_U3,3291244,82.2811
Ch26,Ch26_U2,3291344,82.2836
Ch30,Ch30_U1,3291357,82.283925
Ch54,Ch54_U2,3291532,82.2883
Ch30,Ch30_U3,3291577,82.289425
Ch31,Ch31_U1,3291581,82.289525
Ch22,Ch22_U1,3291618,82.29045
Ch26,Ch26_U3,3291629,82.290725
Ch54,Ch54_U2,3291640,82.291
Ch0,Ch0_U1,3291643,82.291075
Ch30,Ch30_U1,3291650,82.29125
Ch30,Ch30_U2,3291806,82.29515
Ch51,Ch51_U1,3291810,82.29525
Ch36,Ch36_U2,3291814,82.29535
Ch54,Ch54_U3,3291836,82.2959
Ch31,Ch31_U2,3291973,82.299325
Ch30,Ch30_U2,3292062,82.30155
Ch31,Ch31_U1,3292167,82.304175
Ch8,Ch8_U1,3292320,82.308
Ch54,Ch54_U2,3292328,82.3082
Ch30,Ch30_U2,3292349,82.308725
Ch0,Ch0_U1,3292359,82.308975
Ch26,Ch26_U4,3292364,82.3091
Ch51,Ch51_U1,3292524,82.3131
Ch26,Ch26_U2,3292614,82.31535
Ch30,Ch30_U1,3292811,82.320275
Ch22,Ch22_U2,3292852,82.3213
Ch0,Ch0_U1,3292934,82.32335
Ch30,Ch30_U1,3292975,82.324375
Ch54,Ch54_U3,3293202,82.33005
Ch26,Ch26_U4,3293553,82.338825
Ch54,Ch54_U2,3293878,82.34695
Ch54,Ch54_U2,3294173,82.354325
Ch26,Ch26_U2,3294232,82.3558
Ch30,Ch30_U2,3294333,82.358325
Ch26,Ch26_U2,3294367,82.359175
Ch26,Ch26_U2,3294688,82.3672
Ch54,Ch54_U3,3294818,82.37045
Ch30,Ch30_U1,3295138,82.37845
Ch54,Ch54_U3,3295171,82.379275
Ch26,Ch26_U2,3295592,82.3898
Ch30,Ch30_U1,3295594,82.38985
Ch31,Ch31_U2,3296158,82.40395
Ch54,Ch54_U3,3296316,82.4079
Ch26,Ch26_U3,3296785,82.419625
Ch26,Ch26_U4,3297251,82.431275
Ch30,Ch30_U1,3298201,82.455025
Ch54,Ch54_U3,3298523,82.463075
Ch31,Ch31_U1,3298603,82.465075
Ch54,Ch54_U2,3298684,82.4671
Ch20,Ch20_U1,3351216,83.7804
Ch6,Ch6_U2,3351326,83.78315
Ch18,Ch18_U1,3351345,83.783625
Ch20,Ch20_U2,3351346,83.78365
Ch8,Ch8_U2,3351362,83.78405
Ch19,Ch19_U1,3351368,83.7842
Ch0,Ch0_U1,3351371,83.784275
Ch13,Ch13_U1,3351400,83.785
Ch0,Ch0_U1,3351402,83.78505
Ch26,Ch26_U2,3351419,83.785475
Ch8,Ch8_U2,3351430,83.78575
Ch12,Ch12_U1,3351435,83.785875
Ch0,Ch0_U1,3351439,83.785975
Ch6,Ch6_U2,3351442,83.78605
Ch31,Ch31_U2,3351442,83.78605
Ch20,Ch20_U3,3351448,83.7862
Ch8,Ch8_U1,3351449,83.786225
Ch32,Ch32_U1,3351449,83.786225
Ch8,Ch8_U2,3351458,83.78645
Ch12,Ch12_U1,3351461,83.786525
Ch29,Ch29_U3,3351467,83.786675
Ch26,Ch26_U1,3351469,83.786725
Ch20,Ch20_U4,3351472,83.7868
Ch7,Ch7_U1,3351475,83.786875
Ch34,Ch34_U1,3351475,83.786875
Ch8,Ch8_U2,3351476,83.7869
Ch26,Ch26_U2,3351484,83.7871
Ch3,Ch3_U1,3351491,83.787275
Ch51,Ch51_U1,3351494,83.78735
Ch0,Ch0_U1,3351500,83.7875
Ch52,Ch52_U6,3351504,83.7876
Ch8,Ch8_U2,3351507,83.787675
Ch19,Ch19_U4,3351511,83.787775
Ch8,Ch8_U2,3351518,83.78795
Ch51,Ch51_U1,3351520,83.788
Ch54,Ch54_U2,3351521,83.788025
Ch36,Ch36_U2,3351523,83.788075
Ch20,Ch20_U4,3351528,83.7882
Ch37,Ch37_U1,3351534,83.78835
Ch8,Ch8_U1,3351547,83.788675
Ch0,Ch0_U1,3351552,83.7888
Ch30,Ch30_U2,3351561,83.789025
Ch29,Ch29_U2,3351571,83.789275
Ch6,Ch6_U2,3351572,83.7893
Ch47,Ch47_U1,3351577,83.789425
Ch51,Ch51_U1,3351578,83.78945
Ch44,Ch44_U1,3351583,83.789575
Ch0,Ch0_U1,3351591,83.789775
Ch6,Ch6_U2,3351598,83.78995
Ch12,Ch12_U1,3351599,83.789975
Ch51,Ch51_U1,3351607,83.790175
Ch35,Ch35_U1,3351608,83.7902
Ch37,Ch37_U1,3351611,83.790275
Ch29,Ch29_U2,3351619,83.790475
Ch8,Ch8_U1,3351622,83.79055
Ch0,Ch0_U1,3351624,83.7906
Ch21,Ch21_U1,3351632,83.7908
Ch12,Ch12_U1,3351633,83.790825
Ch29,Ch29_U2,3351633,83.790825
Ch8,Ch8_U2,3351636,83.7909
Ch30,Ch30_U2,3351656,83.7914
Ch31,Ch31_U1,3351662,83.79155
Ch36,Ch36_U2,3351664,83.7916
Ch51,Ch51_U1,3351682,83.79205
Ch51,Ch51_U1,3351698,83.79245
Ch47,Ch47_U2,3351718,83.79295
Ch54,Ch54_U1,3351722,83.79305
Ch51,Ch51_U1,3351725,83.793125
Ch52,Ch52_U6,3351737,83.793425
Ch54,Ch54_U2,3351738,83.79345
Ch30,Ch30_U2,3351744,83.7936
Ch16,Ch16_U1,3351752,83.7938
Ch21,Ch21_U2,3351768,83.7942
Ch38,Ch38_U3,3351782,83.79455
Ch51,Ch51_U1,3351800,83.795
Ch36,Ch36_U2,3351817,83.795425
Ch30,Ch30_U1,3351828,83.7957
Ch51,Ch51_U1,3351835,83.795875
Ch26,Ch26_U4,3351840,83.796
Ch51,Ch51_U1,3351848,83.7962
Ch26,Ch26_U2,3351854,83.79635
Ch52,Ch52_U5,3351860,83.7965
Ch54,Ch54_U2,3351860,83.7965
Ch51,Ch51_U1,3351870,83.79675
Ch30,Ch30_U2,3351896,83.7974
Ch12,Ch12_U1,3351896,83.7974
Ch36,Ch36_U2,3351910,83.79775
Ch21,Ch21_U2,3351923,83.798075
Ch29,Ch29_U2,3351931,83.798275
Ch40,Ch40_U1,3351956,83.7989
Ch36,Ch36_U1,3351985,83.799625
Ch47,Ch47_U2,3351988,83.7997
Ch51,Ch51_U1,3352007,83.800175
Ch0,Ch0_U1,3352038,83.80095
Ch36,Ch36_U1,3352083,83.802075
Ch51,Ch51_U1,3352100,83.8025
Ch36,Ch36_U2,3352172,83.8043
Ch0,Ch0_U1,3352179,83.804475
Ch51,Ch51_U1,3352289,83.807225
Ch30,Ch30_U2,3352653,83.816325
Ch54,Ch54_U3,3352674,83.81685
Ch0,Ch0_U1,3352736,83.8184
Ch36,Ch36_U2,3352803,83.820075
Ch30,Ch30_U2,3352810,83.82025
Ch30,Ch30_U1,3352985,83.824625
Ch0,Ch0_U1,3352988,83.8247
Ch26,Ch26_U2,3353142,83.82855
Ch52,Ch52_U3,3353156,83.8289
Ch0,Ch0_U1,3353168,83.8292
Ch54,Ch54_U3,3353374,83.83435
Ch54,Ch54_U2,3353438,83.83595
Ch52,Ch52_U3,3353438,83.83595
Ch21,Ch21_U2,3353521,83.838025
Ch51,Ch51_U1,3353556,83.8389
Ch30,Ch30_U2,3353571,83.839275
Ch31,Ch31_U2,3353578,83.83945
Ch31,Ch31_U1,3353592,83.8398
Ch0,Ch0_U1,3353598,83.83995
Ch30,Ch30_U2,3353782,83.84455
Ch26,Ch26_U4,3353797,83.844925
Ch36,Ch36_U1,3353974,83.84935
Ch31,Ch31_U1,3353982,83.84955
Ch0,Ch0_U1,3354001,83.850025
Ch26,Ch26_U4,3354015,83.850375
Ch30,Ch30_U2,3354021,83.850525
Ch54,Ch54_U3,3354141,83.853525
Ch30,Ch30_U1,3354212,83.8553
Ch51,Ch51_U1,3354244,83.8561
Ch26,Ch26_U4,3354252,83.8563
Ch54,Ch54_U3,3354252,83.8563
Ch51,Ch51_U1,3354261,83.856525
Ch0,Ch0_U1,3354275,83.856875
Ch30,Ch30_U2,3354303,83.857575
Ch54,Ch54_U3,3354419,83.860475
Ch0,Ch0_U1,3354559,83.863975
Ch8,Ch8_U1,3354573,83.864325
Ch51,Ch51_U1,3354669,83.866725
Ch30,Ch30_U2,3354701,83.867525
Ch0,Ch0_U1,3354841,83.871025
Ch30,Ch30_U1,3354928,83.8732
Ch54,Ch54_U2,3354945,83.873625
Ch54,Ch54_U2,3355107,83.877675
Ch30,Ch30_U1,3355196,83.8799
Ch26,Ch26_U4,3355228,83.8807
Ch54,Ch54_U2,3355428,83.8857
Ch54,Ch54_U3,3355602,83.89005
Ch51,Ch51_U1,3355766,83.89415
Ch54,Ch54_U3,3355805,83.895125
Ch26,Ch26_U3,3356039,83.900975
Ch22,Ch22_U1,3356061,83.901525
Ch30,Ch30_U2,3356090,83.90225
Ch30,Ch30_U2,3356749,83.918725
Ch54,Ch54_U3,3356900,83.9225
Ch30,Ch30_U1,3357159,83.928975
Ch54,Ch54_U2,3357164,83.9291
Ch44,Ch44_U1,3357491,83.937275
Ch26,Ch26_U4,3357721,83.943025
Ch54,Ch54_U3,3357824,83.9456
Ch26,Ch26_U2,3358173,83.954325
Ch54,Ch54_U2,3358235,83.955875
Ch26,Ch26_U4,3358635,83.965875
Ch54,Ch54_U3,3358731,83.968275
Ch30,Ch30_U1,3358787,83.969675
Ch52,Ch52_U3,3359097,83.977425
Ch30,Ch30_U2,3359345,83.983625
Ch52,Ch52_U2,3359690,83.99225
Ch26,Ch26_U3,3359845,83.996125
Ch26,Ch26_U4,3360300,84.0075
Ch30,Ch30_U2,3360648,84.0162
Ch52,Ch52_U2,3362014,84.05035
Ch20,Ch20_U1,3410609,85.265225
Ch20,Ch20_U2,3410814,85.27035
Ch19,Ch19_U1,3410859,85.271475
Ch18,Ch18_U1,3410866,85.27165
Ch0,Ch0_U1,3410891,85.272275
Ch32,Ch32_U3,3410904,85.2726
Ch0,Ch0_U1,3410907,85.272675
Ch26,Ch26_U2,3410911,85.272775
Ch13,Ch13_U1,3410927,85.273175
Ch8,Ch8_U1,3410930,85.27325
Ch31,Ch31_U2,3410930,85.27325
Ch26,Ch26_U2,3410935,85.273375
Ch30,Ch30_U2,3410938,85.27345
Ch0,Ch0_U1,3410939,85.273475
Ch31,Ch31_U1,3410944,85.2736
Ch12,Ch12_U1,3410945,85.273625
Ch20,Ch20_U4,3410947,85.273675
Ch6,Ch6_U2,3410947,85.273675
Ch32,Ch32_U1,3410950,85.27375
Ch20,Ch20_U4,3410959,85.273975
Ch34,Ch34_U1,3410964,85.2741
Ch53,Ch53_U1,3410964,85.2741
Ch5,Ch5_U1,3410965,85.274125
Ch29,Ch29_U3,3410967,85.274175
Ch3,Ch3_U1,3410973,85.274325
Ch12,Ch12_U1,3410973,85.274325
Ch38,Ch38_U1,3410974,85.27435
Ch26,Ch26_U1,3410983,85.274575
Ch51,Ch51_U1,3410987,85.274675
Ch30,Ch30_U1,3410992,85.2748
Ch52,Ch52_U1,3410994,85.27485
Ch7,Ch7_U1,3411000,85.275
Ch55,Ch55_U1,3411000,85.275
Ch54,Ch54_U3,3411001,85.275025
Ch19,Ch19_U4,3411012,85.2753
Ch36,Ch36_U2,3411016,85.2754
Ch0,Ch0_U1,3411019,85.275475
Ch37,Ch37_U1,3411021,85.275525
Ch8,Ch8_U2,3411029,85.275725
Ch52,Ch52_U5,3411037,85.275925
Ch51,Ch51_U1,3411040,85.276
Ch29,Ch29_U1,3411043,85.276075
Ch47,Ch47_U1,3411050,85.27625
Ch38,Ch38_U3,3411055,85.276375
Ch54,Ch54_U2,3411056,85.2764
Ch30,Ch30_U1,3411057,85.276425
Ch8,Ch8_U2,3411071,85.276775
Ch0,Ch0_U1,3411074,85.27685
Ch51,Ch51_U1,3411074,85.27685
Ch37,Ch37_U1,3411087,85.277175
Ch6,Ch6_U1,3411093,85.277325
Ch8,Ch8_U1,3411093,85.277325
Ch38,Ch38_U2,3411100,85.2775
Ch54,Ch54_U1,3411104,85.2776
Ch12,Ch12_U1,3411116,85.2779
Ch51,Ch51_U1,3411137,85.278425
Ch30,Ch30_U4,3411155,85.278875
Ch6,Ch6_U1,3411161,85.279025
Ch44,Ch44_U1,3411168,85.2792
Ch6,Ch6_U2,3411172,85.2793
Ch47,Ch47_U2,3411190,85.27975
Ch36,Ch36_U2,3411199,85.279975
Ch30,Ch30_U1,3411225,85.280625
Ch21,Ch21_U1,3411233,85.280825
Ch51,Ch51_U1,3411240,85.281
Ch52,Ch52_U2,3411260,85.2815
Ch52,Ch52_U3,3411275,85.281875
Ch54,Ch54_U2,3411285,85.282125
Ch0,Ch0_U1,3411285,85.282125
Ch51,Ch51_U1,3411287,85.282175
Ch12,Ch12_U1,3411291,85.282275
Ch30,Ch30_U2,3411307,85.282675
Ch36,Ch36_U3,3411314,85.28285
Ch31,Ch31_U1,3411315,85.282875
Ch26,Ch26_U2,3411320,85.283
Ch36,Ch36_U2,3411336,85.2834
Ch16,Ch16_U1,3411344,85.2836
Ch8,Ch8_U2,3411350,85.28375
Ch37,Ch37_U1,3411384,85.2846
Ch30,Ch30_U2,3411410,85.28525
Ch54,Ch54_U3,3411411,85.285275
Ch51,Ch51_U1,3411426,85.28565
Ch36,Ch36_U2,3411434,85.28585
Ch21,Ch21_U2,3411441,85.286025
Ch0,Ch0_U1,3411446,85.28615
Ch0,Ch0_U1,3411458,85.28645
Ch8,Ch8_U1,3411459,85.286475
Ch51,Ch51_U1,3411462,85.28655
Ch36,Ch36_U1,3411497,85.287425
Ch51,Ch51_U1,3411520,85.288
Ch30,Ch30_U2,3411523,85.288075
Ch36,Ch36_U4,3411527,85.288175
Ch36,Ch36_U2,3411579,85.289475
Ch0,Ch0_U1,3411581,85.289525
Ch36,Ch36_U1,3411603,85.290075
Ch51,Ch51_U1,3411615,85.290375
Ch51,Ch51_U1,3411675,85.291875
Ch51,Ch51_U1,3411688,85.2922
Ch36,Ch36_U2,3411717,85.292925
Ch26,Ch26_U2,3412057,85.301425
Ch30,Ch30_U2,3412094,85.30235
Ch30,Ch30_U2,3412228,85.3057
Ch26,Ch26_U2,3412253,85.306325
Ch36,Ch36_U2,3412399,85.309975
Ch26,Ch26_U2,3412411,85.310275
Ch30,Ch30_U2,3412414,85.31035
Ch21,Ch21_U2,3412436,85.3109
Ch22,Ch22_U1,3412455,85.311375
Ch54,Ch54_U3,3412501,85.312525
Ch54,Ch54_U3,3412590,85.31475
Ch38,Ch38_U3,3412592,85.3148
Ch30,Ch30_U1,3412597,85.314925
Ch22,Ch22_U3,3412618,85.31545
Ch54,Ch54_U2,3412692,85.3173
Ch26,Ch26_U4,3412697,85.317425
Ch16,Ch16_U1,3412844,85.3211
Ch0,Ch0_U1,3412855,85.321375
Ch30,Ch30_U1,3412858,85.32145
Ch54,Ch54_U2,3412909,85.322725
Ch0,Ch0_U1,3412923,85.323075
Ch30,Ch30_U2,3413023,85.325575
Ch26,Ch26_U2,3413029,85.325725
Ch30,Ch30_U1,3413134,85.32835
Ch54,Ch54_U3,3413181,85.329525
Ch21,Ch21_U2,3413208,85.3302
Ch44,Ch44_U2,3413216,85.3304
Ch51,Ch51_U1,3413240,85.331
Ch30,Ch30_U2,3413253,85.331325
Ch54,Ch54_U2,3413289,85.332225
Ch26,Ch26_U3,3413424,85.3356
Ch51,Ch51_U1,3413439,85.335975
Ch0,Ch0_U1,3413478,85.33695
Ch51,Ch51_U1,3413641,85.341025
Ch54,Ch54_U2,3413653,85.341325
Ch51,Ch51_U1,3413656,85.3414
Ch26,Ch26_U2,3413683,85.342075
Ch0,Ch0_U1,3413688,85.3422
Ch51,Ch51_U1,3413786,85.34465
Ch54,Ch54_U3,3413893,85.347325
Ch30,Ch30_U1,3413925,85.348125
Ch0,Ch0_U1,3413939,85.348475
Ch30,Ch30_U1,3414135,85.353375
Ch26,Ch26_U2,3414143,85.353575
Ch54,Ch54_U2,3414325,85.358125
Ch30,Ch30_U2,3414332,85.3583
Ch0,Ch0_U1,3414403,85.360075
Ch26,Ch26_U2,3414407,85.360175
Ch54,Ch54_U2,3414428,85.3607
Ch22,Ch22_U1,3414535,85.363375
Ch54,Ch54_U3,3414605,85.365125
Ch30,Ch30_U2,3414630,85.36575
Ch31,Ch31_U2,3414687,85.367175
Ch54,Ch54_U2,3414785,85.369625
Ch51,Ch51_U1,3414810,85.37025
Ch30,Ch30_U1,3414860,85.3715
Ch54,Ch54_U2,3414937,85.373425
Ch30,Ch30_U2,3415052,85.3763
Ch51,Ch51_U1,3415061,85.376525
Ch54,Ch54_U2,3415124,85.3781
Ch30,Ch30_U2,3415180,85.3795
Ch26,Ch26_U4,3416135,85.403375
Ch54,Ch54_U2,3416405,85.410125
Ch54,Ch54_U3,3416759,85.418975
Ch54,Ch54_U2,3417016,85.4254
Ch54,Ch54_U2,3417379,85.434475
Ch26,Ch26_U2,3417492,85.4373
Ch30,Ch30_U1,3417522,85.43805
Ch26,Ch26_U4,3418035,85.450875
Ch26,Ch26_U2,3418504,85.4626
Ch31,Ch31_U1,3418615,85.465375
Ch30,Ch30_U2,3418832,85.4708
Ch52,Ch52_U2,3419017,85.475425
Ch26,Ch26_U4,3419532,85.4883
Ch26,Ch26_U4,3420090,85.50225
Ch20,Ch20_U2,3472450,86.81125
Ch20,Ch20_U2,3472582,86.81455
Ch19,Ch19_U5,3472610,86.81525
Ch18,Ch18_U1,3472621,86.815525
Ch30,Ch30_U1,3472641,86.816025
Ch6,Ch6_U1,3472667,86.816675
Ch34,Ch34_U1,3472669,86.816725
Ch20,Ch20_U3,3472681,86.817025
Ch26,Ch26_U2,3472682,86.81705
Ch31,Ch31_U1,3472686,86.81715
Ch52,Ch52_U2,3472687,86.817175
Ch54,Ch54_U3,3472688,86.8172
Ch0,Ch0_U1,3472692,86.8173
Ch32,Ch32_U1,3472698,86.81745
Ch12,Ch12_U1,3472701,86.817525
Ch53,Ch53_U1,3472704,86.8176
Ch26,Ch26_U2,3472707,86.817675
